Node 1
;time (s);Interarrival;Wait;Delay;Service;# in node;# in queue;Utilizzation;ploss;
;518.40; 0.521197;3.014832;0.963501;2.051331;5.598429;1.789184;0.761849;0.0000;
;540.00; 0.518578;3.055979;0.984426;2.071553;5.755940;1.854167;0.780355;0.0000;
;561.60; 0.513580;3.217331;1.142304;2.075028;6.158067;2.186403;0.794333;0.0000;
;583.20; 0.513664;3.268541;1.192216;2.076325;6.084727;2.219434;0.773059;0.0000;
;604.80; 0.516853;3.215335;1.157931;2.057404;6.119396;2.203764;0.783126;0.0000;
;626.40; 0.513521;3.223568;1.158820;2.064747;6.076401;2.184368;0.778407;0.0000;
;648.00; 0.512607;3.262958;1.207108;2.055850;6.244207;2.310000;0.786841;0.0000;
;669.60; 0.509709;3.231612;1.175194;2.056418;6.222693;2.262917;0.791955;0.0000;
;691.20; 0.508697;3.183514;1.143787;2.039727;6.071072;2.181242;0.777966;0.0000;
;712.80; 0.505189;3.167778;1.130972;2.036806;6.150932;2.196029;0.790981;0.0000;
;734.40; 0.507570;3.132566;1.103542;2.029024;6.053767;2.132624;0.784228;0.0000;
;756.00; 0.511171;3.112578;1.082512;2.030066;5.965867;2.074847;0.778204;0.0000;
;777.60; 0.510694;3.102342;1.061499;2.040843;5.998625;2.052492;0.789227;0.0000;
;799.20; 0.510957;3.075512;1.039546;2.035966;5.966309;2.016658;0.789930;0.0000;
;820.80; 0.510990;3.068556;1.023133;2.045424;5.947437;1.983023;0.792883;0.0000;
;842.40; 0.513407;3.046791;1.010804;2.035987;5.786216;1.919637;0.773316;0.0000;
;864.00; 0.514519;3.026705;0.992930;2.033775;5.760433;1.889747;0.774137;0.0000;
;885.60; 0.516484;3.006527;0.976411;2.030116;5.779413;1.876944;0.780494;0.0000;
;907.20; 0.514761;2.977952;0.954904;2.023049;5.698621;1.827307;0.774263;0.0000;
;928.80; 0.515177;2.950001;0.935492;2.014508;5.674259;1.799399;0.774972;0.0000;
;950.40; 0.518044;2.930963;0.919775;2.011187;5.634707;1.768246;0.773292;0.0000;
;972.00; 0.518632;2.916523;0.906027;2.010496;5.527707;1.717199;0.762101;0.0000;
;993.60; 0.519810;2.898583;0.893338;2.005245;5.493945;1.693224;0.760144;0.0000;
;1015.20; 0.520809;2.892803;0.883395;2.009407;5.482424;1.674206;0.761644;0.0000;
;1036.80; 0.519644;2.926674;0.912007;2.014667;5.549653;1.729377;0.764055;0.0000;
;1058.40; 0.520233;2.926743;0.913223;2.013520;5.573025;1.738934;0.766818;0.0000;
;1080.00; 0.519575;2.913044;0.901238;2.011806;5.555489;1.718758;0.767346;0.0000;
;1101.60; 0.521790;2.898956;0.887631;2.011325;5.518852;1.689817;0.765807;0.0000;
;1123.20; 0.523735;2.881804;0.874416;2.007387;5.458115;1.656138;0.760395;0.0000;
;1144.80; 0.525644;2.871028;0.862852;2.008176;5.401444;1.623337;0.755621;0.0000;
;1166.40; 0.523140;2.901657;0.892868;2.008789;5.466356;1.682051;0.756861;0.0000;
;1188.00; 0.524968;2.889377;0.884361;2.005016;5.463055;1.672095;0.758192;0.0000;
;1209.60; 0.525997;2.871165;0.871106;2.000059;5.382506;1.633042;0.749893;0.0000;
;1231.20; 0.525911;2.862146;0.862857;1.999289;5.365612;1.617582;0.749606;0.0000;
;1252.80; 0.524263;2.894890;0.887331;2.007559;5.463751;1.674728;0.757805;0.0000;
;1274.40; 0.526164;2.910650;0.903050;2.007600;5.473270;1.698121;0.755030;0.0000;
;1296.00; 0.524471;2.904206;0.899194;2.005012;5.480953;1.697001;0.756791;0.0000;
;1317.60; 0.525238;2.889450;0.888188;2.001262;5.467333;1.680603;0.757346;0.0000;
;1339.20; 0.526430;2.882040;0.877912;2.004128;5.394653;1.643291;0.750272;0.0000;
;1360.80; 0.526340;2.872567;0.868950;2.003617;5.407258;1.635692;0.754313;0.0000;
;1382.40; 0.525885;2.859883;0.860561;1.999322;5.391387;1.622310;0.753816;0.0000;
;1404.00; 0.527894;2.846185;0.851181;1.995005;5.355481;1.601612;0.750774;0.0000;
;1425.60; 0.525784;2.858263;0.861468;1.996795;5.398023;1.626940;0.754217;0.0000;
;1447.20; 0.525869;2.844845;0.849504;1.995341;5.373482;1.604584;0.753780;0.0000;
;1468.80; 0.524123;2.881760;0.886053;1.995707;5.434107;1.670821;0.752657;0.0000;
;1490.40; 0.524225;2.864583;0.874479;1.990104;5.426743;1.656637;0.754021;0.0000;
;1512.00; 0.522753;2.858353;0.866818;1.991535;5.430838;1.646944;0.756779;0.0000;
;1533.60; 0.522082;2.855382;0.865151;1.990232;5.423973;1.643406;0.756113;0.0000;
;1555.20; 0.521730;2.842724;0.853065;1.989659;5.403224;1.621438;0.756357;0.0000;
;1576.80; 0.520987;2.821806;0.841424;1.980383;5.354969;1.596778;0.751638;0.0000;
;1598.40; 0.521712;2.811595;0.831373;1.980223;5.340209;1.579070;0.752228;0.0000;
;1620.00; 0.522354;2.811146;0.824784;1.986363;5.310066;1.557961;0.750421;0.0000;
;1641.60; 0.523157;2.804898;0.816604;1.988294;5.305185;1.544525;0.752132;0.0000;
;1663.20; 0.524129;2.793312;0.807430;1.985882;5.306791;1.533972;0.754564;0.0000;
;1684.80; 0.524701;2.784227;0.800695;1.983532;5.285430;1.519997;0.753087;0.0000;
;1706.40; 0.525687;2.782662;0.792913;1.989750;5.243057;1.493996;0.749812;0.0000;
;1728.00; 0.525865;2.772506;0.786434;1.986073;5.227866;1.482907;0.748992;0.0000;
;1749.60; 0.525407;2.764393;0.780488;1.983905;5.221357;1.474177;0.749436;0.0000;
;1771.20; 0.526624;2.752302;0.772975;1.979327;5.193573;1.458598;0.746995;0.0000;
;1792.80; 0.525879;2.761810;0.777314;1.984496;5.206154;1.465276;0.748176;0.0000;
;1814.40; 0.525156;2.766546;0.776699;1.989847;5.236152;1.470033;0.753224;0.0000;
;1836.00; 0.525997;2.777140;0.785344;1.991796;5.248548;1.484230;0.752864;0.0000;
;1857.60; 0.524293;2.774408;0.782756;1.991652;5.271577;1.487293;0.756857;0.0000;
;1879.20; 0.524086;2.773779;0.780663;1.993116;5.245332;1.476266;0.753813;0.0000;
;1900.80; 0.524231;2.766734;0.777924;1.988810;5.256222;1.477895;0.755665;0.0000;
;1922.40; 0.525511;2.764343;0.776477;1.987866;5.215550;1.464997;0.750111;0.0000;
;1944.00; 0.525099;2.795800;0.797512;1.998288;5.289214;1.508768;0.756089;0.0000;
;1965.60; 0.524797;2.807086;0.809096;1.997990;5.320009;1.533405;0.757321;0.0000;
;1987.20; 0.525672;2.807703;0.805908;2.001795;5.311917;1.524705;0.757442;0.0000;
;2008.80; 0.526659;2.811710;0.808037;2.003673;5.317447;1.528142;0.757861;0.0000;
;2030.40; 0.525913;2.799425;0.800458;1.998966;5.297542;1.514762;0.756556;0.0000;
;2052.00; 0.526408;2.797076;0.794419;2.002657;5.284837;1.500987;0.756770;0.0000;
;2073.60; 0.526882;2.796407;0.790478;2.005929;5.266593;1.488741;0.755570;0.0000;
;2095.20; 0.527331;2.819185;0.811283;2.007902;5.320976;1.531228;0.757949;0.0000;
;2116.80; 0.526925;2.819782;0.805946;2.013836;5.302800;1.515638;0.757432;0.0000;
;2138.40; 0.526794;2.813955;0.801294;2.012661;5.317013;1.514058;0.760591;0.0000;
;2160.00; 0.526585;2.807593;0.795671;2.011922;5.304986;1.503432;0.760311;0.0000;
;2181.60; 0.525964;2.806798;0.792757;2.014041;5.288137;1.493590;0.758909;0.0000;
;2203.20; 0.526157;2.849750;0.825159;2.024591;5.374315;1.556160;0.763631;0.0000;
;2224.80; 0.526570;2.843881;0.826082;2.017798;5.364166;1.558168;0.761200;0.0000;
;2246.40; 0.526211;2.847054;0.824887;2.022167;5.369924;1.555848;0.762815;0.0000;
;2268.00; 0.526418;2.836815;0.819360;2.017455;5.367257;1.550230;0.763405;0.0000;
;2289.60; 0.526264;2.835239;0.816001;2.019238;5.356532;1.541647;0.762977;0.0000;
;2311.20; 0.525389;2.830208;0.813782;2.016426;5.368943;1.543755;0.765038;0.0000;
;2332.80; 0.525397;2.824536;0.809278;2.015258;5.339216;1.529777;0.761888;0.0000;
;2354.40; 0.525639;2.816387;0.802644;2.013744;5.329789;1.518939;0.762170;0.0000;
;2376.00; 0.525544;2.816711;0.798713;2.017998;5.334888;1.512773;0.764423;0.0000;
;2397.60; 0.525310;2.837364;0.813620;2.023744;5.378796;1.542381;0.767283;0.0000;
;2419.20; 0.526374;2.833159;0.809791;2.023368;5.362668;1.532792;0.765975;0.0000;
;2440.80; 0.526329;2.837267;0.811216;2.026052;5.364263;1.533720;0.766109;0.0000;
;2462.40; 0.525600;2.842648;0.814651;2.027997;5.380203;1.541868;0.767667;0.0000;
;2484.00; 0.526810;2.837263;0.813001;2.024262;5.369275;1.538534;0.766148;0.0000;
;2505.60; 0.525855;2.828679;0.806254;2.022425;5.360587;1.527919;0.766534;0.0000;
;2527.20; 0.525905;2.818789;0.799608;2.019182;5.324424;1.510382;0.762808;0.0000;
;2548.80; 0.525759;2.817888;0.797569;2.020319;5.333416;1.509559;0.764771;0.0000;
;2570.40; 0.525730;2.810213;0.791378;2.018835;5.328127;1.500442;0.765537;0.0000;
;2592.00; 0.526702;2.806840;0.786613;2.020227;5.301207;1.485656;0.763110;0.0000;
;2613.60; 0.527090;2.797038;0.781116;2.015922;5.282948;1.475344;0.761521;0.0000;
;2635.20; 0.527426;2.788804;0.775294;2.013511;5.273836;1.466138;0.761540;0.0000;
;2656.80; 0.526820;2.790124;0.775206;2.014918;5.271663;1.464674;0.761398;0.0000;
;2678.40; 0.527611;2.785047;0.770620;2.014427;5.252037;1.453233;0.759761;0.0000;
;2700.00; 0.527898;2.780013;0.765381;2.014631;5.247281;1.444659;0.760524;0.0000;
;2721.60; 0.527905;2.792360;0.772094;2.020266;5.239195;1.448649;0.758109;0.0000;
;2743.20; 0.528721;2.795066;0.773174;2.021892;5.273290;1.458703;0.762917;0.0000;
;2764.80; 0.529086;2.790565;0.770247;2.020318;5.245715;1.447914;0.759560;0.0000;
;2786.40; 0.528786;2.784071;0.765198;2.018873;5.230128;1.437493;0.758527;0.0000;
;2808.00; 0.528464;2.777450;0.760649;2.016802;5.219598;1.429470;0.758026;0.0000;
;2829.60; 0.528368;2.781459;0.761710;2.019750;5.237234;1.434230;0.760601;0.0000;
;2851.20; 0.528826;2.773820;0.757387;2.016433;5.217321;1.424581;0.758548;0.0000;
;2872.80; 0.529601;2.767774;0.753752;2.014022;5.198182;1.415630;0.756511;0.0000;
;2894.40; 0.529693;2.763054;0.749854;2.013200;5.194586;1.409737;0.756970;0.0000;
;2916.00; 0.529302;2.755159;0.744168;2.010991;5.190127;1.401852;0.757655;0.0000;
;2937.60; 0.529141;2.750164;0.740116;2.010048;5.186776;1.395850;0.758185;0.0000;
;2959.20; 0.528928;2.746466;0.737421;2.009045;5.171309;1.388486;0.756564;0.0000;
;2980.80; 0.529620;2.743351;0.733242;2.010109;5.150935;1.376740;0.754839;0.0000;
;3002.40; 0.529981;2.740355;0.729539;2.010816;5.149448;1.370890;0.755712;0.0000;
;3024.00; 0.529750;2.738564;0.727908;2.010656;5.144191;1.367321;0.755374;0.0000;
;3045.60; 0.530016;2.738486;0.725194;2.013292;5.150840;1.364023;0.757363;0.0000;
;3067.20; 0.528911;2.748481;0.736048;2.012433;5.175659;1.386050;0.757922;0.0000;
;3088.80; 0.528524;2.742376;0.731478;2.010898;5.173693;1.379987;0.758741;0.0000;
;3110.40; 0.528940;2.741503;0.728153;2.013350;5.172415;1.373812;0.759721;0.0000;
;3132.00; 0.528992;2.737878;0.725915;2.011964;5.157393;1.367419;0.757995;0.0000;
;3153.60; 0.529679;2.732880;0.722112;2.010768;5.143250;1.359007;0.756849;0.0000;
;3175.20; 0.530017;2.730011;0.719898;2.010113;5.119545;1.350013;0.753906;0.0000;
;3196.80; 0.529807;2.724269;0.715885;2.008384;5.119063;1.345191;0.754774;0.0000;
;3218.40; 0.529671;2.718465;0.712460;2.006005;5.121354;1.342213;0.755828;0.0000;
;3240.00; 0.529212;2.721450;0.712720;2.008730;5.122116;1.341431;0.756137;0.0000;
;3261.60; 0.529804;2.730198;0.718835;2.011363;5.120245;1.348111;0.754427;0.0000;
;3283.20; 0.530046;2.732545;0.722264;2.010281;5.127241;1.355229;0.754403;0.0000;
;3304.80; 0.529266;2.727905;0.720944;2.006961;5.137161;1.357674;0.755897;0.0000;
;3326.40; 0.529346;2.727277;0.719113;2.008164;5.127316;1.351941;0.755075;0.0000;
;3348.00; 0.529677;2.732821;0.719860;2.012961;5.133815;1.352312;0.756301;0.0000;
;3369.60; 0.528893;2.753945;0.742160;2.011785;5.178840;1.395644;0.756639;0.0000;
;3391.20; 0.528857;2.751989;0.739987;2.012001;5.190182;1.395597;0.758917;0.0000;
;3412.80; 0.528896;2.749956;0.737424;2.012532;5.189320;1.391561;0.759552;0.0000;
;3434.40; 0.528735;2.747642;0.734922;2.012720;5.169300;1.382652;0.757330;0.0000;
;3456.00; 0.528740;2.742038;0.730444;2.011593;5.169796;1.377169;0.758526;0.0000;
;3477.60; 0.528067;2.736006;0.727235;2.008771;5.162476;1.372195;0.758056;0.0000;
;3499.20; 0.527292;2.738198;0.729810;2.008388;5.168319;1.377508;0.758162;0.0000;
;3520.80; 0.528029;2.731937;0.726416;2.005521;5.139714;1.366639;0.754615;0.0000;
;3542.40; 0.527835;2.731117;0.725742;2.005375;5.154291;1.369654;0.756927;0.0000;
;3564.00; 0.527658;2.736154;0.729791;2.006363;5.153507;1.374551;0.755791;0.0000;
;3585.60; 0.527403;2.742033;0.735200;2.006833;5.176241;1.387866;0.757675;0.0000;
;3607.20; 0.527019;2.741347;0.734308;2.007040;5.189262;1.390016;0.759849;0.0000;
;3628.80; 0.527054;2.735816;0.731006;2.004810;5.165024;1.380087;0.756988;0.0000;
;3650.40; 0.527789;2.731996;0.728878;2.003118;5.158874;1.376352;0.756504;0.0000;
;3672.00; 0.528336;2.728028;0.726315;2.001713;5.152525;1.371818;0.756141;0.0000;
;3693.60; 0.527971;2.723090;0.723585;1.999505;5.144266;1.366945;0.755464;0.0000;
;3715.20; 0.527963;2.722359;0.723361;1.998997;5.139408;1.365599;0.754762;0.0000;
;3736.80; 0.528164;2.717634;0.719691;1.997943;5.131531;1.358946;0.754517;0.0000;
;3758.40; 0.528805;2.715418;0.716681;1.998737;5.120169;1.351368;0.753760;0.0000;
;3780.00; 0.529289;2.713889;0.715126;1.998763;5.100734;1.344074;0.751332;0.0000;
;3801.60; 0.529656;2.710090;0.711429;1.998661;5.095586;1.337648;0.751588;0.0000;
;3823.20; 0.529057;2.715663;0.715525;2.000138;5.111647;1.346821;0.752965;0.0000;
;3844.80; 0.529068;2.717535;0.717443;2.000092;5.117569;1.351065;0.753301;0.0000;
;3866.40; 0.529120;2.714756;0.714693;2.000063;5.115581;1.346740;0.753768;0.0000;
;3888.00; 0.529404;2.716585;0.715986;2.000599;5.126406;1.351121;0.755057;0.0000;
;3909.60; 0.528843;2.714851;0.715680;1.999171;5.116450;1.348782;0.753534;0.0000;
;3931.20; 0.528945;2.731318;0.727525;2.003793;5.144043;1.370189;0.754771;0.0000;
;3952.80; 0.528795;2.748894;0.744738;2.004155;5.180812;1.403601;0.755442;0.0000;
;3974.40; 0.529268;2.746165;0.742001;2.004164;5.175887;1.398501;0.755477;0.0000;
;3996.00; 0.529245;2.751391;0.747256;2.004136;5.185978;1.408470;0.755502;0.0000;
;4017.60; 0.529002;2.750407;0.746407;2.004000;5.187237;1.407716;0.755904;0.0000;
;4039.20; 0.529117;2.748352;0.744887;2.003465;5.182541;1.404626;0.755583;0.0000;
;4060.80; 0.528747;2.744369;0.741401;2.002968;5.176089;1.398339;0.755550;0.0000;
;4082.40; 0.529557;2.742623;0.739121;2.003502;5.171496;1.393689;0.755561;0.0000;
;4104.00; 0.528308;2.749462;0.746976;2.002486;5.192432;1.410685;0.756349;0.0000;
;4125.60; 0.528129;2.751597;0.748042;2.003555;5.198023;1.413121;0.756980;0.0000;
;4147.20; 0.528545;2.750669;0.746902;2.003767;5.194050;1.410365;0.756737;0.0000;
;4168.80; 0.528563;2.748742;0.744433;2.004310;5.185396;1.404343;0.756211;0.0000;
;4190.40; 0.527748;2.750775;0.746360;2.004416;5.196321;1.409902;0.757284;0.0000;
;4212.00; 0.527811;2.751432;0.745478;2.005954;5.203797;1.409927;0.758774;0.0000;
;4233.60; 0.526756;2.745983;0.742034;2.003949;5.198765;1.404838;0.758785;0.0000;
;4255.20; 0.526419;2.745729;0.740382;2.005347;5.199090;1.401928;0.759432;0.0000;
;4276.80; 0.526576;2.745858;0.740853;2.005006;5.201353;1.403363;0.759598;0.0000;
;4298.40; 0.526177;2.747074;0.741236;2.005839;5.204891;1.404422;0.760094;0.0000;
;4320.00; 0.526044;2.742686;0.737983;2.004702;5.198545;1.398789;0.759951;0.0000;
;4341.60; 0.526274;2.738798;0.735795;2.003003;5.187590;1.393679;0.758782;0.0000;
;4363.20; 0.526001;2.735677;0.733447;2.002230;5.180289;1.388858;0.758286;0.0000;
;4384.80; 0.526071;2.729642;0.729994;1.999648;5.182496;1.385966;0.759306;0.0000;
;4406.40; 0.525902;2.725968;0.726925;1.999043;5.173070;1.379486;0.758717;0.0000;
;4428.00; 0.525563;2.724248;0.724571;1.999677;5.164815;1.373691;0.758225;0.0000;
;4449.60; 0.526077;2.724360;0.723957;2.000403;5.167809;1.373265;0.758909;0.0000;
;4471.20; 0.526319;2.723048;0.722345;2.000703;5.162377;1.369428;0.758590;0.0000;
;4492.80; 0.527343;2.721920;0.720886;2.001033;5.152322;1.364566;0.757551;0.0000;
;4514.40; 0.526834;2.716418;0.717430;1.998989;5.141435;1.357897;0.756708;0.0000;
;4536.00; 0.526828;2.718435;0.717465;2.000970;5.145704;1.358084;0.757524;0.0000;
;4557.60; 0.526490;2.728718;0.723915;2.004803;5.165379;1.370349;0.759006;0.0000;
;4579.20; 0.526866;2.730034;0.725584;2.004450;5.171143;1.374378;0.759353;0.0000;
;4600.80; 0.527349;2.729518;0.723118;2.006400;5.152345;1.364986;0.757472;0.0000;
;4622.40; 0.527361;2.728750;0.721940;2.006810;5.163280;1.366039;0.759448;0.0000;
;4644.00; 0.526703;2.731771;0.726702;2.005069;5.180501;1.378110;0.760478;0.0000;
;4665.60; 0.526342;2.728367;0.724701;2.003666;5.165985;1.372174;0.758762;0.0000;
;4687.20; 0.526484;2.725037;0.722235;2.002801;5.160945;1.367841;0.758621;0.0000;
;4708.80; 0.526858;2.722423;0.719547;2.002876;5.150543;1.361309;0.757847;0.0000;
;4730.40; 0.527553;2.720647;0.717587;2.003060;5.149148;1.358119;0.758206;0.0000;
;4752.00; 0.527341;2.719465;0.715293;2.004172;5.137516;1.351306;0.757242;0.0000;
;4773.60; 0.528053;2.716863;0.713032;2.003831;5.136990;1.348187;0.757761;0.0000;
;4795.20; 0.527971;2.716518;0.712211;2.004307;5.133796;1.345968;0.757566;0.0000;
;4816.80; 0.527682;2.712061;0.709713;2.002348;5.119477;1.339704;0.755954;0.0000;
;4838.40; 0.528415;2.711720;0.707927;2.003792;5.124002;1.337683;0.757264;0.0000;
;4860.00; 0.528521;2.713507;0.708513;2.004994;5.123329;1.337733;0.757119;0.0000;
;4881.60; 0.528924;2.711758;0.706333;2.005425;5.107359;1.330317;0.755408;0.0000;
;4903.20; 0.528696;2.712466;0.706526;2.005940;5.116702;1.332765;0.756787;0.0000;
;4924.80; 0.528643;2.716880;0.708216;2.008664;5.123079;1.335446;0.757526;0.0000;
;4946.40; 0.529344;2.713965;0.706329;2.007636;5.112156;1.330475;0.756336;0.0000;
;4968.00; 0.529287;2.712253;0.703998;2.008255;5.112536;1.327021;0.757103;0.0000;
;4989.60; 0.529396;2.708461;0.701336;2.007125;5.107484;1.322545;0.756988;0.0000;
;5011.20; 0.529357;2.706039;0.699671;2.006369;5.106443;1.320317;0.757225;0.0000;
;5032.80; 0.529872;2.701453;0.697341;2.004113;5.078108;1.310839;0.753454;0.0000;
;5054.40; 0.530336;2.699396;0.695034;2.004362;5.080351;1.308076;0.754455;0.0000;
;5076.00; 0.529401;2.719262;0.713578;2.005684;5.123244;1.344421;0.755765;0.0000;
;5097.60; 0.528957;2.728461;0.723311;2.005149;5.149003;1.364994;0.756802;0.0000;
;5119.20; 0.529844;2.726905;0.721516;2.005389;5.126760;1.356497;0.754052;0.0000;
;5140.80; 0.529595;2.725715;0.720981;2.004735;5.127920;1.356389;0.754306;0.0000;
;5162.40; 0.529585;2.721963;0.718239;2.003724;5.128306;1.353196;0.755022;0.0000;
;5184.00; 0.529446;2.718277;0.715665;2.002612;5.124033;1.349049;0.754997;0.0000;
;5205.60; 0.528931;2.728037;0.722729;2.005308;5.133688;1.360050;0.754728;0.0000;
;5227.20; 0.528232;2.748100;0.742020;2.006080;5.178307;1.398205;0.756020;0.0000;
;5248.80; 0.528402;2.754395;0.749429;2.004966;5.202856;1.415618;0.757448;0.0000;
;5270.40; 0.528358;2.752179;0.746793;2.005386;5.196713;1.410107;0.757321;0.0000;
;5292.00; 0.528449;2.750678;0.745119;2.005558;5.195974;1.407515;0.757692;0.0000;
;5313.60; 0.528707;2.747214;0.742509;2.004705;5.187818;1.402148;0.757134;0.0000;
;5335.20; 0.528499;2.740078;0.739624;2.000454;5.173801;1.396554;0.755449;0.0000;
;5356.80; 0.528460;2.737089;0.737446;1.999644;5.168656;1.392575;0.755216;0.0000;
;5378.40; 0.528688;2.733979;0.734897;1.999082;5.163443;1.387939;0.755101;0.0000;
;5400.00; 0.529228;2.735140;0.734425;2.000715;5.157833;1.384953;0.754576;0.0000;
;5421.60; 0.529638;2.731761;0.732148;1.999612;5.151057;1.380552;0.754101;0.0000;
;5443.20; 0.529609;2.728642;0.729548;1.999094;5.134718;1.372853;0.752373;0.0000;
;5464.80; 0.529226;2.725367;0.727058;1.998309;5.141416;1.371598;0.753964;0.0000;
;5486.40; 0.528773;2.736218;0.735456;2.000762;5.158339;1.386487;0.754370;0.0000;
;5508.00; 0.528318;2.744994;0.744019;2.000975;5.170874;1.401544;0.753866;0.0000;
;5529.60; 0.528151;2.744629;0.744680;1.999949;5.183886;1.406506;0.755476;0.0000;
;5551.20; 0.528280;2.744809;0.743381;2.001428;5.186582;1.404690;0.756378;0.0000;
;5572.80; 0.528113;2.748574;0.745774;2.002800;5.193610;1.409189;0.756884;0.0000;
;5594.40; 0.527895;2.750092;0.747436;2.002655;5.196123;1.412233;0.756778;0.0000;
;5616.00; 0.527752;2.749516;0.747147;2.002369;5.196432;1.412066;0.756873;0.0000;
;5637.60; 0.527493;2.748965;0.747111;2.001854;5.202047;1.413807;0.757648;0.0000;
;5659.20; 0.527474;2.748248;0.745454;2.002794;5.196490;1.409532;0.757392;0.0000;
;5680.80; 0.527197;2.742942;0.742505;2.000436;5.190177;1.404964;0.757043;0.0000;
;5702.40; 0.527036;2.743743;0.742108;2.001635;5.194991;1.405104;0.757977;0.0000;
;5724.00; 0.527644;2.742402;0.740608;2.001794;5.185546;1.400399;0.757030;0.0000;
;5745.60; 0.527841;2.743184;0.740769;2.002415;5.185409;1.400267;0.757028;0.0000;
;5767.20; 0.527901;2.742405;0.739126;2.003280;5.180878;1.396336;0.756908;0.0000;
;5788.80; 0.527998;2.739270;0.736739;2.002531;5.180793;1.393398;0.757479;0.0000;
;5810.40; 0.528924;2.737936;0.735264;2.002672;5.154659;1.384266;0.754079;0.0000;
;5832.00; 0.529117;2.734458;0.733129;2.001330;5.160994;1.383700;0.755459;0.0000;
;5853.60; 0.529008;2.730551;0.730432;2.000118;5.146803;1.376788;0.754003;0.0000;
;5875.20; 0.529304;2.729098;0.728936;2.000163;5.146781;1.374693;0.754418;0.0000;
;5896.80; 0.528772;2.721693;0.725555;1.996139;5.132582;1.368254;0.752866;0.0000;
;5918.40; 0.528536;2.718799;0.723228;1.995571;5.133991;1.365693;0.753660;0.0000;
;5940.00; 0.528954;2.715422;0.721092;1.994330;5.123487;1.360564;0.752585;0.0000;
;5961.60; 0.529072;2.712912;0.718612;1.994300;5.120305;1.356296;0.752802;0.0000;
;5983.20; 0.528821;2.722143;0.726290;1.995853;5.134929;1.370041;0.752978;0.0000;
;6004.80; 0.528944;2.725192;0.727111;1.998080;5.144437;1.372593;0.754369;0.0000;
;6026.40; 0.529044;2.728445;0.729252;1.999193;5.150340;1.376571;0.754754;0.0000;
;6048.00; 0.528754;2.737549;0.737343;2.000206;5.167763;1.391906;0.755171;0.0000;
;6069.60; 0.528562;2.735153;0.735395;1.999758;5.158635;1.386992;0.754329;0.0000;
;6091.20; 0.528747;2.735950;0.735153;2.000797;5.168034;1.388657;0.755875;0.0000;
;6112.80; 0.528836;2.736188;0.734780;2.001409;5.165451;1.387137;0.755663;0.0000;
;6134.40; 0.528867;2.738372;0.735846;2.002526;5.171806;1.389749;0.756411;0.0000;
;6156.00; 0.528502;2.738934;0.735962;2.002971;5.173879;1.390241;0.756728;0.0000;
;6177.60; 0.528126;2.736019;0.733390;2.002629;5.168851;1.385511;0.756668;0.0000;
;6199.20; 0.528550;2.737656;0.733688;2.003969;5.171361;1.385916;0.757089;0.0000;
;6220.80; 0.528976;2.735191;0.731691;2.003500;5.165018;1.381694;0.756665;0.0000;
;6242.40; 0.528777;2.735999;0.731587;2.004412;5.154533;1.378286;0.755249;0.0000;
;6264.00; 0.529237;2.734225;0.729830;2.004395;5.155486;1.376123;0.755873;0.0000;
