Node 1
;time (s);Interarrival;Wait;Delay;Service;# in node;# in queue;Utilizzation;ploss;
;950.40; 0.518044;10.182444;8.171256;2.011187;18.771192;15.063596;0.926899;0.0000;
;972.00; 0.518632;10.024143;8.013647;2.010496;18.326460;14.650807;0.918913;0.0000;
;993.60; 0.519810;9.894609;7.889364;2.005245;18.151393;14.472826;0.919642;0.0000;
;1015.20; 0.520809;9.753961;7.744553;2.009407;18.012713;14.301925;0.927697;0.0000;
;1036.80; 0.519644;9.755905;7.741238;2.014667;18.022609;14.300806;0.930451;0.0000;
;1058.40; 0.520233;9.804136;7.790616;2.013520;18.147928;14.420805;0.931781;0.0000;
;1080.00; 0.519575;9.844616;7.832810;2.011806;18.309618;14.567937;0.935420;0.0000;
;1101.60; 0.521790;9.797633;7.786308;2.011325;18.124055;14.403425;0.930157;0.0000;
;1123.20; 0.523735;9.682592;7.675205;2.007387;17.938776;14.219723;0.929763;0.0000;
;1144.80; 0.525644;9.572992;7.564816;2.008176;17.634426;13.935162;0.924816;0.0000;
;1166.40; 0.523140;9.508657;7.499868;2.008789;17.586862;13.871480;0.928845;0.0000;
;1188.00; 0.524968;9.466677;7.461661;2.005016;17.454435;13.757634;0.924200;0.0000;
;1209.60; 0.525997;9.345969;7.345910;2.000059;17.276654;13.579410;0.924311;0.0000;
;1231.20; 0.525911;9.233579;7.234290;1.999289;16.892938;13.235217;0.914430;0.0000;
;1252.80; 0.524263;9.174091;7.166532;2.007559;16.969022;13.255703;0.928330;0.0000;
;1274.40; 0.526164;9.174725;7.167125;2.007600;16.864653;13.174354;0.922575;0.0000;
;1296.00; 0.524471;9.134837;7.129825;2.005012;16.817437;13.126166;0.922818;0.0000;
;1317.60; 0.525238;9.096082;7.094820;2.001262;16.901045;13.182585;0.929615;0.0000;
;1339.20; 0.526430;9.012466;7.008338;2.004128;16.695222;12.982657;0.928141;0.0000;
;1360.80; 0.526340;8.917861;6.914244;2.003617;16.662914;12.919180;0.935934;0.0000;
;1382.40; 0.525885;8.818792;6.819470;1.999322;16.511921;12.768478;0.935861;0.0000;
;1404.00; 0.527894;8.739256;6.744251;1.995005;16.261553;12.549352;0.928050;0.0000;
;1425.60; 0.525784;8.687042;6.690247;1.996795;16.147868;12.436134;0.927933;0.0000;
;1447.20; 0.525869;8.659775;6.664433;1.995341;16.194997;12.463428;0.932892;0.0000;
;1468.80; 0.524123;8.668782;6.673076;1.995707;16.288840;12.538861;0.937495;0.0000;
;1490.40; 0.524225;8.606957;6.616854;1.990104;16.212747;12.464029;0.937179;0.0000;
;1512.00; 0.522753;8.529039;6.537504;1.991535;16.118781;12.355037;0.940936;0.0000;
;1533.60; 0.522082;8.518998;6.528766;1.990232;16.044733;12.296318;0.937104;0.0000;
;1555.20; 0.521730;8.522325;6.532666;1.989659;15.925179;12.207219;0.929490;0.0000;
;1576.80; 0.520987;8.474944;6.494561;1.980383;15.784969;12.096416;0.922138;0.0000;
;1598.40; 0.521712;8.394432;6.414209;1.980223;15.629965;11.942900;0.921766;0.0000;
;1620.00; 0.522354;8.341813;6.355450;1.986363;15.552053;11.848779;0.925818;0.0000;
;1641.60; 0.523157;8.288162;6.299868;1.988294;15.313501;11.639859;0.918411;0.0000;
;1663.20; 0.524129;8.215846;6.229964;1.985882;15.117794;11.463616;0.913544;0.0000;
;1684.80; 0.524701;8.152780;6.169247;1.983532;14.954187;11.315905;0.909571;0.0000;
;1706.40; 0.525687;8.096656;6.106906;1.989750;14.806072;11.167486;0.909646;0.0000;
;1728.00; 0.525865;8.036017;6.049944;1.986073;14.674653;11.047866;0.906697;0.0000;
;1749.60; 0.525407;7.969259;5.985354;1.983905;14.583257;10.952832;0.907606;0.0000;
;1771.20; 0.526624;7.907613;5.928286;1.979327;14.412355;10.804848;0.901877;0.0000;
;1792.80; 0.525879;7.874660;5.890164;1.984496;14.403835;10.773919;0.907479;0.0000;
;1814.40; 0.525156;7.894919;5.905071;1.989847;14.499292;10.844869;0.913606;0.0000;
;1836.00; 0.525997;7.959377;5.967581;1.991796;14.668928;10.998098;0.917707;0.0000;
;1857.60; 0.524293;8.067439;6.075787;1.991652;14.864605;11.194900;0.917426;0.0000;
;1879.20; 0.524086;8.161835;6.168719;1.993116;15.074174;11.393069;0.920276;0.0000;
;1900.80; 0.524231;8.244642;6.255833;1.988810;15.340356;11.639886;0.925117;0.0000;
;1922.40; 0.525511;8.225249;6.237383;1.987866;15.372101;11.656994;0.928777;0.0000;
;1944.00; 0.525099;8.250841;6.252553;1.998288;15.484284;11.734115;0.937542;0.0000;
;1965.60; 0.524797;8.315495;6.317505;1.997990;15.650983;11.890473;0.940128;0.0000;
;1987.20; 0.525672;8.367903;6.366108;2.001795;15.734969;11.970803;0.941042;0.0000;
;2008.80; 0.526659;8.433201;6.429527;2.003673;15.828523;12.067769;0.940188;0.0000;
;2030.40; 0.525913;8.477527;6.478560;1.998966;15.911941;12.159970;0.937993;0.0000;
;2052.00; 0.526408;8.491980;6.489323;2.002657;15.951807;12.189905;0.940476;0.0000;
;2073.60; 0.526882;8.476151;6.470222;2.005929;15.760423;12.030630;0.932448;0.0000;
;2095.20; 0.527331;8.503445;6.495543;2.007902;15.807710;12.075066;0.933161;0.0000;
;2116.80; 0.526925;8.545163;6.531327;2.013836;15.980795;12.214605;0.941548;0.0000;
;2138.40; 0.526794;8.615261;6.602601;2.012661;16.028344;12.283871;0.936118;0.0000;
;2160.00; 0.526585;8.674838;6.662916;2.011922;16.100236;12.366170;0.933517;0.0000;
;2181.60; 0.525964;8.727768;6.713727;2.014041;16.201914;12.463121;0.934698;0.0000;
;2203.20; 0.526157;8.852370;6.827779;2.024591;16.376820;12.631341;0.936370;0.0000;
;2224.80; 0.526570;8.957643;6.939845;2.017798;16.547926;12.820341;0.931896;0.0000;
;2246.40; 0.526211;9.043537;7.021370;2.022167;16.773857;13.023163;0.937673;0.0000;
;2268.00; 0.526418;9.128097;7.110642;2.017455;16.926233;13.185266;0.935242;0.0000;
;2289.60; 0.526264;9.203389;7.184151;2.019238;16.955817;13.235684;0.930033;0.0000;
;2311.20; 0.525389;9.283186;7.266760;2.016426;17.042541;13.340684;0.925464;0.0000;
;2332.80; 0.525397;9.327941;7.312683;2.015258;17.144412;13.440443;0.925992;0.0000;
;2354.40; 0.525639;9.361838;7.348095;2.013744;17.094101;13.417138;0.919241;0.0000;
;2376.00; 0.525544;9.397971;7.379973;2.017998;17.165088;13.479281;0.921452;0.0000;
;2397.60; 0.525310;9.491299;7.467555;2.023744;17.394816;13.685877;0.927235;0.0000;
;2419.20; 0.526374;9.561396;7.538028;2.023368;17.532806;13.822541;0.927566;0.0000;
;2440.80; 0.526329;9.632266;7.606214;2.026052;17.654830;13.941311;0.928380;0.0000;
;2462.40; 0.525600;9.722794;7.694797;2.027997;17.871682;14.143976;0.931927;0.0000;
;2484.00; 0.526810;9.767097;7.742835;2.024262;17.980917;14.254315;0.931651;0.0000;
;2505.60; 0.525855;9.811291;7.788866;2.022425;18.133942;14.395948;0.934498;0.0000;
;2527.20; 0.525905;9.813893;7.794711;2.019182;18.194674;14.451169;0.935876;0.0000;
;2548.80; 0.525759;9.811120;7.790801;2.020319;18.204390;14.455718;0.937168;0.0000;
;2570.40; 0.525730;9.783455;7.764620;2.018835;18.121335;14.381962;0.934843;0.0000;
;2592.00; 0.526702;9.752940;7.732713;2.020227;18.081850;14.336370;0.936370;0.0000;
;2613.60; 0.527090;9.694206;7.678283;2.015922;18.006126;14.261729;0.936099;0.0000;
;2635.20; 0.527426;9.635473;7.621963;2.013511;17.926852;14.180704;0.936537;0.0000;
;2656.80; 0.526820;9.593669;7.578751;2.014918;17.818650;14.076273;0.935594;0.0000;
;2678.40; 0.527611;9.554489;7.540062;2.014427;17.790434;14.039576;0.937714;0.0000;
;2700.00; 0.527898;9.501420;7.486788;2.014631;17.735631;13.975060;0.940143;0.0000;
;2721.60; 0.527905;9.481160;7.460894;2.020266;17.693468;13.923305;0.942541;0.0000;
;2743.20; 0.528721;9.484230;7.462338;2.021892;17.667489;13.901052;0.941609;0.0000;
;2764.80; 0.529086;9.440576;7.420258;2.020318;17.632173;13.858823;0.943338;0.0000;
;2786.40; 0.528786;9.384317;7.365445;2.018873;17.534460;13.762226;0.943059;0.0000;
;2808.00; 0.528464;9.326827;7.310025;2.016802;17.453878;13.679710;0.943542;0.0000;
;2829.60; 0.528368;9.296793;7.277043;2.019750;17.432641;13.645360;0.946820;0.0000;
;2851.20; 0.528826;9.252270;7.235837;2.016433;17.313406;13.540134;0.943318;0.0000;
;2872.80; 0.529601;9.207238;7.193216;2.014022;17.168121;13.412710;0.938853;0.0000;
;2894.40; 0.529693;9.163672;7.150472;2.013200;17.132783;13.368821;0.940991;0.0000;
;2916.00; 0.529302;9.105627;7.094636;2.010991;17.063438;13.294952;0.942121;0.0000;
;2937.60; 0.529141;9.057216;7.047168;2.010048;16.982209;13.213385;0.942206;0.0000;
;2959.20; 0.528928;9.014447;7.005401;2.009045;16.850965;13.095399;0.938892;0.0000;
;2980.80; 0.529620;8.973035;6.962926;2.010109;16.776287;13.018119;0.939542;0.0000;
;3002.40; 0.529981;8.931466;6.920650;2.010816;16.700376;12.940481;0.939974;0.0000;
;3024.00; 0.529750;8.894238;6.883581;2.010656;16.665829;12.898305;0.941881;0.0000;
;3045.60; 0.530016;8.863105;6.849813;2.013292;16.551359;12.791647;0.939928;0.0000;
;3067.20; 0.528911;8.861820;6.849387;2.012433;16.600570;12.830742;0.942457;0.0000;
;3088.80; 0.528524;8.864792;6.853894;2.010898;16.587974;12.825142;0.940708;0.0000;
;3110.40; 0.528940;8.866324;6.852974;2.013350;16.573833;12.810275;0.940890;0.0000;
;3132.00; 0.528992;8.851920;6.839957;2.011964;16.600754;12.827549;0.943301;0.0000;
;3153.60; 0.529679;8.818355;6.807587;2.010768;16.485423;12.726404;0.939755;0.0000;
;3175.20; 0.530017;8.779488;6.769375;2.010113;16.441309;12.676979;0.941082;0.0000;
;3196.80; 0.529807;8.734062;6.725678;2.008384;16.359369;12.597557;0.940453;0.0000;
;3218.40; 0.529671;8.689831;6.683826;2.006005;16.277233;12.519714;0.939380;0.0000;
;3240.00; 0.529212;8.665173;6.656443;2.008730;16.258614;12.489600;0.942253;0.0000;
;3261.60; 0.529804;8.660258;6.648896;2.011363;16.198948;12.436709;0.940560;0.0000;
;3283.20; 0.530046;8.640805;6.630525;2.010281;16.146376;12.389926;0.939112;0.0000;
;3304.80; 0.529266;8.606438;6.599477;2.006961;16.095589;12.342211;0.938345;0.0000;
;3326.40; 0.529346;8.575730;6.567567;2.008164;16.038993;12.283170;0.938956;0.0000;
;3348.00; 0.529677;8.578008;6.565046;2.012961;16.075901;12.303444;0.943114;0.0000;
;3369.60; 0.528893;8.635878;6.624093;2.011785;16.211992;12.435301;0.944173;0.0000;
;3391.20; 0.528857;8.674001;6.661999;2.012001;16.290849;12.512061;0.944697;0.0000;
;3412.80; 0.528896;8.703356;6.690825;2.012532;16.311961;12.540044;0.942979;0.0000;
;3434.40; 0.528735;8.735756;6.723036;2.012720;16.410641;12.629626;0.945254;0.0000;
;3456.00; 0.528740;8.758314;6.746721;2.011593;16.424282;12.651984;0.943075;0.0000;
;3477.60; 0.528067;8.781397;6.772626;2.008771;16.470961;12.703179;0.941945;0.0000;
;3499.20; 0.527292;8.816288;6.807900;2.008388;16.551685;12.781140;0.942636;0.0000;
;3520.80; 0.528029;8.799995;6.794474;2.005521;16.490754;12.732508;0.939562;0.0000;
;3542.40; 0.527835;8.767417;6.762042;2.005375;16.437043;12.677392;0.939913;0.0000;
;3564.00; 0.527658;8.740701;6.734338;2.006363;16.419968;12.650886;0.942270;0.0000;
;3585.60; 0.527403;8.739742;6.732909;2.006833;16.436649;12.662440;0.943552;0.0000;
;3607.20; 0.527019;8.746462;6.739423;2.007040;16.459642;12.682669;0.944243;0.0000;
;3628.80; 0.527054;8.733952;6.729142;2.004810;16.410474;12.643579;0.941724;0.0000;
;3650.40; 0.527789;8.711910;6.708791;2.003118;16.346206;12.587744;0.939616;0.0000;
;3672.00; 0.528336;8.680774;6.679061;2.001713;16.280112;12.526056;0.938514;0.0000;
;3693.60; 0.527971;8.643257;6.643752;1.999505;16.147258;12.411801;0.933864;0.0000;
;3715.20; 0.527963;8.613755;6.614758;1.998997;16.107913;12.369744;0.934542;0.0000;
;3736.80; 0.528164;8.579617;6.581675;1.997943;16.046172;12.309486;0.934171;0.0000;
;3758.40; 0.528805;8.552798;6.554061;1.998737;15.965682;12.234599;0.932771;0.0000;
;3780.00; 0.529289;8.527567;6.528804;1.998763;15.901645;12.174484;0.931790;0.0000;
;3801.60; 0.529656;8.493691;6.495030;1.998661;15.805680;12.086425;0.929814;0.0000;
;3823.20; 0.529057;8.473728;6.473590;2.000138;15.784223;12.058517;0.931427;0.0000;
;3844.80; 0.529068;8.479721;6.479629;2.000092;15.815842;12.085397;0.932611;0.0000;
;3866.40; 0.529120;8.477807;6.477744;2.000063;15.818099;12.086332;0.932942;0.0000;
;3888.00; 0.529404;8.474030;6.473432;2.000599;15.841812;12.101784;0.935007;0.0000;
;3909.60; 0.528843;8.448543;6.449372;1.999171;15.805388;12.065374;0.935004;0.0000;
;3931.20; 0.528945;8.459373;6.455581;2.003793;15.868757;12.109885;0.939718;0.0000;
;3952.80; 0.528795;8.504447;6.500292;2.004155;15.959732;12.198667;0.940266;0.0000;
;3974.40; 0.529268;8.519631;6.515467;2.004164;15.977302;12.218791;0.939628;0.0000;
;3996.00; 0.529245;8.539549;6.535414;2.004136;15.989294;12.236788;0.938127;0.0000;
;4017.60; 0.529002;8.540800;6.536801;2.004000;16.013536;12.256145;0.939348;0.0000;
;4039.20; 0.529117;8.530630;6.527166;2.003465;15.993539;12.237369;0.939042;0.0000;
;4060.80; 0.528747;8.516055;6.513086;2.002968;16.004856;12.240528;0.941082;0.0000;
;4082.40; 0.529557;8.495002;6.491500;2.003502;15.985415;12.215339;0.942519;0.0000;
;4104.00; 0.528308;8.490595;6.488109;2.002486;15.964040;12.198960;0.941270;0.0000;
;4125.60; 0.528129;8.510398;6.506843;2.003555;16.005986;12.237787;0.942050;0.0000;
;4147.20; 0.528545;8.521693;6.517926;2.003767;16.030923;12.261457;0.942367;0.0000;
;4168.80; 0.528563;8.510105;6.505795;2.004310;15.985101;12.220272;0.941207;0.0000;
;4190.40; 0.527748;8.513928;6.509512;2.004416;16.001152;12.234035;0.941779;0.0000;
;4212.00; 0.527811;8.538511;6.532557;2.005954;16.035985;12.268648;0.941834;0.0000;
;4233.60; 0.526756;8.588862;6.584913;2.003949;16.172539;12.399170;0.943342;0.0000;
;4255.20; 0.526419;8.649692;6.644346;2.005347;16.313545;12.531409;0.945534;0.0000;
;4276.80; 0.526576;8.714405;6.709399;2.005006;16.427996;12.648252;0.944936;0.0000;
;4298.40; 0.526177;8.789511;6.783672;2.005839;16.559499;12.780485;0.944753;0.0000;
;4320.00; 0.526044;8.854918;6.850215;2.004702;16.711480;12.928097;0.945846;0.0000;
;4341.60; 0.526274;8.882109;6.879106;2.003003;16.725168;12.953478;0.942922;0.0000;
;4363.20; 0.526001;8.914964;6.912734;2.002230;16.813185;13.037077;0.944027;0.0000;
;4384.80; 0.526071;8.925548;6.925901;1.999648;16.839932;13.067174;0.943189;0.0000;
;4406.40; 0.525902;8.911763;6.912720;1.999043;16.792228;13.025478;0.941688;0.0000;
;4428.00; 0.525563;8.902371;6.902694;1.999677;16.778629;13.009763;0.942216;0.0000;
;4449.60; 0.526077;8.894225;6.893822;2.000403;16.738653;12.973957;0.941174;0.0000;
;4471.20; 0.526319;8.876629;6.875926;2.000703;16.664716;12.908657;0.939015;0.0000;
;4492.80; 0.527343;8.858997;6.857963;2.001033;16.639061;12.880699;0.939590;0.0000;
;4514.40; 0.526834;8.819587;6.820598;1.998989;16.609821;12.845149;0.941168;0.0000;
;4536.00; 0.526828;8.803860;6.802890;2.000970;16.598574;12.825995;0.943145;0.0000;
;4557.60; 0.526490;8.812026;6.807223;2.004803;16.641725;12.855606;0.946530;0.0000;
;4579.20; 0.526866;8.826636;6.822187;2.004450;16.654849;12.872683;0.945541;0.0000;
;4600.80; 0.527349;8.822107;6.815707;2.006400;16.625844;12.844650;0.945298;0.0000;
;4622.40; 0.527361;8.816314;6.809504;2.006810;16.622691;12.838957;0.945933;0.0000;
;4644.00; 0.526703;8.833147;6.828078;2.005069;16.690526;12.901881;0.947161;0.0000;
;4665.60; 0.526342;8.830771;6.827104;2.003666;16.698701;12.909833;0.947217;0.0000;
;4687.20; 0.526484;8.812235;6.809434;2.002801;16.672535;12.883284;0.947313;0.0000;
;4708.80; 0.526858;8.787227;6.784351;2.002876;16.589297;12.808092;0.945301;0.0000;
;4730.40; 0.527553;8.767811;6.764751;2.003060;16.522941;12.748175;0.943692;0.0000;
;4752.00; 0.527341;8.741183;6.737011;2.004172;16.508802;12.723676;0.946282;0.0000;
;4773.60; 0.528053;8.720891;6.717060;2.003831;16.455603;12.674539;0.945266;0.0000;
;4795.20; 0.527971;8.697450;6.693142;2.004307;16.427988;12.642196;0.946448;0.0000;
;4816.80; 0.527682;8.667600;6.665252;2.002348;16.347716;12.571144;0.944143;0.0000;
;4838.40; 0.528415;8.650962;6.647169;2.003792;16.328130;12.546102;0.945507;0.0000;
;4860.00; 0.528521;8.636280;6.631286;2.004994;16.276591;12.497827;0.944691;0.0000;
;4881.60; 0.528924;8.618271;6.612847;2.005425;16.256875;12.473989;0.945721;0.0000;
;4903.20; 0.528696;8.599133;6.593192;2.005940;16.196325;12.418170;0.944539;0.0000;
;4924.80; 0.528643;8.604199;6.595535;2.008664;16.194727;12.414042;0.945171;0.0000;
;4946.40; 0.529344;8.601116;6.593481;2.007636;16.170941;12.396389;0.943638;0.0000;
;4968.00; 0.529287;8.575668;6.567413;2.008255;16.135222;12.356666;0.944639;0.0000;
;4989.60; 0.529396;8.549664;6.542539;2.007125;16.103248;12.322838;0.945102;0.0000;
;5011.20; 0.529357;8.527488;6.521119;2.006369;16.064147;12.284534;0.944903;0.0000;
;5032.80; 0.529872;8.503689;6.499576;2.004113;16.016192;12.241565;0.943657;0.0000;
;5054.40; 0.530336;8.482760;6.478398;2.004362;15.949712;12.181009;0.942176;0.0000;
;5076.00; 0.529401;8.489630;6.483946;2.005684;15.960346;12.189697;0.942662;0.0000;
;5097.60; 0.528957;8.512637;6.507488;2.005149;15.990715;12.224107;0.941652;0.0000;
;5119.20; 0.529844;8.511226;6.505837;2.005389;15.993352;12.225048;0.942076;0.0000;
;5140.80; 0.529595;8.506331;6.501597;2.004735;15.968655;12.205233;0.940856;0.0000;
;5162.40; 0.529585;8.489148;6.485424;2.003724;15.911162;12.155594;0.938892;0.0000;
;5184.00; 0.529446;8.461421;6.458809;2.002612;15.875758;12.118353;0.939351;0.0000;
;5205.60; 0.528931;8.466702;6.461394;2.005308;15.879483;12.118484;0.940250;0.0000;
;5227.20; 0.528232;8.516123;6.510043;2.006080;16.003403;12.233600;0.942451;0.0000;
;5248.80; 0.528402;8.559858;6.554892;2.004966;16.097750;12.327192;0.942640;0.0000;
;5270.40; 0.528358;8.590075;6.584689;2.005386;16.126592;12.361777;0.941204;0.0000;
;5292.00; 0.528449;8.620415;6.614856;2.005558;16.184389;12.419055;0.941333;0.0000;
;5313.60; 0.528707;8.633563;6.628858;2.004705;16.226959;12.459075;0.941971;0.0000;
;5335.20; 0.528499;8.615899;6.615445;2.000454;16.197178;12.436490;0.940172;0.0000;
;5356.80; 0.528460;8.591825;6.592181;1.999644;16.123645;12.371061;0.938146;0.0000;
;5378.40; 0.528688;8.568364;6.569282;1.999082;16.058635;12.312000;0.936659;0.0000;
;5400.00; 0.529228;8.554481;6.553766;2.000715;16.023993;12.276315;0.936920;0.0000;
;5421.60; 0.529638;8.532742;6.533130;1.999612;15.985349;12.239250;0.936525;0.0000;
;5443.20; 0.529609;8.507232;6.508138;1.999094;15.947660;12.200158;0.936876;0.0000;
;5464.80; 0.529226;8.485619;6.487310;1.998309;15.939386;12.185763;0.938406;0.0000;
;5486.40; 0.528773;8.494228;6.493466;2.000762;15.963375;12.203302;0.940018;0.0000;
;5508.00; 0.528318;8.524628;6.523653;2.000975;16.035524;12.271527;0.940999;0.0000;
;5529.60; 0.528151;8.552415;6.552466;1.999949;16.094080;12.330542;0.940884;0.0000;
;5551.20; 0.528280;8.578520;6.577092;2.001428;16.148450;12.380905;0.941886;0.0000;
;5572.80; 0.528113;8.624683;6.621883;2.002800;16.229294;12.460573;0.942180;0.0000;
;5594.40; 0.527895;8.677832;6.675177;2.002655;16.323552;12.556430;0.941780;0.0000;
;5616.00; 0.527752;8.725381;6.723012;2.002369;16.419264;12.651243;0.942005;0.0000;
;5637.60; 0.527493;8.780640;6.778786;2.001854;16.546488;12.774138;0.943087;0.0000;
;5659.20; 0.527474;8.832011;6.829217;2.002794;16.609390;12.842956;0.941608;0.0000;
;5680.80; 0.527197;8.878211;6.877775;2.000436;16.698230;12.935789;0.940610;0.0000;
;5702.40; 0.527036;8.915353;6.913718;2.001635;16.778311;13.011321;0.941748;0.0000;
;5724.00; 0.527644;8.934923;6.933129;2.001794;16.769713;13.012600;0.939278;0.0000;
;5745.60; 0.527841;8.959586;6.957171;2.002415;16.810141;13.053173;0.939242;0.0000;
;5767.20; 0.527901;8.976614;6.973335;2.003280;16.830292;13.074334;0.938989;0.0000;
;5788.80; 0.527998;8.984100;6.981569;2.002531;16.833708;13.081521;0.938047;0.0000;
;5810.40; 0.528924;8.974301;6.971628;2.002672;16.812729;13.060861;0.937967;0.0000;
;5832.00; 0.529117;8.950485;6.949155;2.001330;16.773125;13.022651;0.937618;0.0000;
;5853.60; 0.529008;8.923595;6.923476;2.000118;16.752522;12.997641;0.938720;0.0000;
;5875.20; 0.529304;8.903939;6.903776;2.000163;16.730804;12.972430;0.939593;0.0000;
;5896.80; 0.528772;8.867521;6.871382;1.996139;16.677698;12.923435;0.938566;0.0000;
;5918.40; 0.528536;8.843585;6.848014;1.995571;16.626139;12.874420;0.937930;0.0000;
;5940.00; 0.528954;8.821305;6.826976;1.994330;16.618880;12.861667;0.939303;0.0000;
;5961.60; 0.529072;8.798531;6.804231;1.994300;16.577671;12.820128;0.939386;0.0000;
;5983.20; 0.528821;8.796960;6.801107;1.995853;16.563331;12.805445;0.939472;0.0000;
;6004.80; 0.528944;8.802895;6.804814;1.998080;16.555042;12.797380;0.939416;0.0000;
;6026.40; 0.529044;8.821905;6.822712;1.999193;16.611711;12.847217;0.941124;0.0000;
;6048.00; 0.528754;8.866605;6.866399;2.000206;16.693132;12.927349;0.941446;0.0000;
;6069.60; 0.528562;8.894825;6.895067;1.999758;16.747794;12.982511;0.941321;0.0000;
;6091.20; 0.528747;8.927223;6.926427;2.000797;16.794836;13.030726;0.941028;0.0000;
;6112.80; 0.528836;8.956875;6.955466;2.001409;16.872367;13.102246;0.942530;0.0000;
;6134.40; 0.528867;9.002641;7.000114;2.002526;16.937921;13.170289;0.941908;0.0000;
;6156.00; 0.528502;9.064671;7.061699;2.002971;17.055511;13.286847;0.942166;0.0000;
;6177.60; 0.528126;9.127559;7.124930;2.002629;17.157647;13.393179;0.941117;0.0000;
;6199.20; 0.528550;9.174960;7.170991;2.003969;17.269123;13.497250;0.942968;0.0000;
;6220.80; 0.528976;9.206266;7.202765;2.003500;17.317623;13.548900;0.942181;0.0000;
;6242.40; 0.528777;9.243649;7.239237;2.004412;17.368222;13.602061;0.941540;0.0000;
;6264.00; 0.529237;9.263919;7.259524;2.004395;17.440778;13.667190;0.943397;0.0000;
