Node 1
;time (s);Interarrival;Wait;Delay;Service;# in node;# in queue;Utilizzation;ploss;
;518.40; 0.521197;3.014832;0.963501;2.051331;5.613475;1.793993;0.763896;0.0000;
;540.00; 0.518578;3.055979;0.984426;2.071553;5.776580;1.860816;0.783153;0.0000;
;561.60; 0.513580;3.217331;1.142304;2.075028;6.113370;2.170533;0.788567;0.0000;
;583.20; 0.513664;3.268541;1.192216;2.076325;6.187642;2.256973;0.786134;0.0000;
;604.80; 0.516853;3.215335;1.157931;2.057404;6.095635;2.195207;0.780086;0.0000;
;626.40; 0.513521;3.223568;1.158820;2.064747;6.078327;2.185060;0.778653;0.0000;
;648.00; 0.512607;3.262958;1.207108;2.055850;6.231095;2.305149;0.785189;0.0000;
;669.60; 0.509709;3.231612;1.175194;2.056418;6.193936;2.252459;0.788295;0.0000;
;691.20; 0.508697;3.183514;1.143787;2.039727;6.054049;2.175126;0.775785;0.0000;
;712.80; 0.505189;3.167778;1.130972;2.036806;6.142380;2.192976;0.789881;0.0000;
;734.40; 0.507570;3.132566;1.103542;2.029024;6.046059;2.129909;0.783230;0.0000;
;756.00; 0.511171;3.112578;1.082512;2.030066;5.936731;2.064714;0.774403;0.0000;
;777.60; 0.510694;3.102342;1.061499;2.040843;5.994854;2.051202;0.788730;0.0000;
;799.20; 0.510957;3.075512;1.039546;2.035966;5.960909;2.014833;0.789215;0.0000;
;820.80; 0.510990;3.068556;1.023133;2.045424;5.902662;1.968094;0.786914;0.0000;
;842.40; 0.513407;3.046791;1.010804;2.035987;5.865769;1.946029;0.783948;0.0000;
;864.00; 0.514519;3.026705;0.992930;2.033775;5.740785;1.883301;0.771497;0.0000;
;885.60; 0.516484;3.006527;0.976411;2.030116;5.716125;1.856390;0.771947;0.0000;
;907.20; 0.514761;2.977952;0.954904;2.023049;5.724645;1.835652;0.777799;0.0000;
;928.80; 0.515177;2.950001;0.935492;2.014508;5.684662;1.802698;0.776393;0.0000;
;950.40; 0.518044;2.930963;0.919775;2.011187;5.594595;1.755659;0.767787;0.0000;
;972.00; 0.518632;2.916523;0.906027;2.010496;5.579027;1.733142;0.769177;0.0000;
;993.60; 0.519810;2.898583;0.893338;2.005245;5.535285;1.705965;0.765864;0.0000;
;1015.20; 0.520809;2.892803;0.883395;2.009407;5.468921;1.670082;0.759768;0.0000;
;1036.80; 0.519644;2.926674;0.912007;2.014667;5.564313;1.733945;0.766074;0.0000;
;1058.40; 0.520233;2.926743;0.913223;2.013520;5.568912;1.737651;0.766252;0.0000;
;1080.00; 0.519575;2.913044;0.901238;2.011806;5.570309;1.723343;0.769393;0.0000;
;1101.60; 0.521790;2.898956;0.887631;2.011325;5.511858;1.687675;0.764837;0.0000;
;1123.20; 0.523735;2.881804;0.874416;2.007387;5.458841;1.656359;0.760497;0.0000;
;1144.80; 0.525644;2.871028;0.862852;2.008176;5.418923;1.628590;0.758067;0.0000;
;1166.40; 0.523140;2.901657;0.892868;2.008789;5.493977;1.690550;0.760685;0.0000;
;1188.00; 0.524968;2.889377;0.884361;2.005016;5.445198;1.666629;0.755714;0.0000;
;1209.60; 0.525997;2.871165;0.871106;2.000059;5.424362;1.645741;0.755724;0.0000;
;1231.20; 0.525911;2.862146;0.862857;1.999289;5.410387;1.631081;0.755861;0.0000;
;1252.80; 0.524263;2.894890;0.887331;2.007559;5.449897;1.670482;0.755883;0.0000;
;1274.40; 0.526164;2.910650;0.903050;2.007600;5.479325;1.699999;0.755865;0.0000;
;1296.00; 0.524471;2.904206;0.899194;2.005012;5.476697;1.695683;0.756203;0.0000;
;1317.60; 0.525238;2.889450;0.888188;2.001262;5.466732;1.680419;0.757263;0.0000;
;1339.20; 0.526430;2.882040;0.877912;2.004128;5.437678;1.656397;0.756256;0.0000;
;1360.80; 0.526340;2.872567;0.868950;2.003617;5.399834;1.633446;0.753278;0.0000;
;1382.40; 0.525885;2.859883;0.860561;1.999322;5.357049;1.611977;0.749014;0.0000;
;1404.00; 0.527894;2.846185;0.851181;1.995005;5.338708;1.596595;0.748423;0.0000;
;1425.60; 0.525784;2.858263;0.861468;1.996795;5.378093;1.620933;0.751432;0.0000;
;1447.20; 0.525869;2.844845;0.849504;1.995341;5.373398;1.604559;0.753768;0.0000;
;1468.80; 0.524123;2.881760;0.886053;1.995707;5.454183;1.676994;0.755438;0.0000;
;1490.40; 0.524225;2.864583;0.874479;1.990104;5.426046;1.656424;0.753924;0.0000;
;1512.00; 0.522753;2.858353;0.866818;1.991535;5.413286;1.641622;0.754333;0.0000;
;1533.60; 0.522082;2.855382;0.865151;1.990232;5.422206;1.642871;0.755867;0.0000;
;1555.20; 0.521730;2.842724;0.853065;1.989659;5.413717;1.624587;0.757826;0.0000;
;1576.80; 0.520987;2.821806;0.841424;1.980383;5.382344;1.604941;0.755481;0.0000;
;1598.40; 0.521712;2.811595;0.831373;1.980223;5.327166;1.575213;0.750391;0.0000;
;1620.00; 0.522354;2.811146;0.824784;1.986363;5.315794;1.559641;0.751231;0.0000;
;1641.60; 0.523157;2.804898;0.816604;1.988294;5.303046;1.543902;0.751829;0.0000;
;1663.20; 0.524129;2.793312;0.807430;1.985882;5.291313;1.529498;0.752363;0.0000;
;1684.80; 0.524701;2.784227;0.800695;1.983532;5.287205;1.520508;0.753339;0.0000;
;1706.40; 0.525687;2.782662;0.792913;1.989750;5.259590;1.498707;0.752177;0.0000;
;1728.00; 0.525865;2.772506;0.786434;1.986073;5.236180;1.485266;0.750183;0.0000;
;1749.60; 0.525407;2.764393;0.780488;1.983905;5.220096;1.473821;0.749255;0.0000;
;1771.20; 0.526624;2.752302;0.772975;1.979327;5.206459;1.462217;0.748848;0.0000;
;1792.80; 0.525879;2.761810;0.777314;1.984496;5.208400;1.465908;0.748498;0.0000;
;1814.40; 0.525156;2.766546;0.776699;1.989847;5.232458;1.468996;0.752693;0.0000;
;1836.00; 0.525997;2.777140;0.785344;1.991796;5.244943;1.483211;0.752346;0.0000;
;1857.60; 0.524293;2.774408;0.782756;1.991652;5.246363;1.480180;0.753237;0.0000;
;1879.20; 0.524086;2.773779;0.780663;1.993116;5.264812;1.481749;0.756613;0.0000;
;1900.80; 0.524231;2.766734;0.777924;1.988810;5.238242;1.472839;0.753081;0.0000;
;1922.40; 0.525511;2.764343;0.776477;1.987866;5.235036;1.470471;0.752913;0.0000;
;1944.00; 0.525099;2.795800;0.797512;1.998288;5.273157;1.504188;0.753794;0.0000;
;1965.60; 0.524797;2.807086;0.809096;1.997990;5.317376;1.532646;0.756946;0.0000;
;1987.20; 0.525672;2.807703;0.805908;2.001795;5.301039;1.521583;0.755891;0.0000;
;2008.80; 0.526659;2.811710;0.808037;2.003673;5.314325;1.527245;0.757416;0.0000;
;2030.40; 0.525913;2.799425;0.800458;1.998966;5.286917;1.511724;0.755039;0.0000;
;2052.00; 0.526408;2.797076;0.794419;2.002657;5.279105;1.499359;0.755949;0.0000;
;2073.60; 0.526882;2.796407;0.790478;2.005929;5.255159;1.485509;0.753930;0.0000;
;2095.20; 0.527331;2.819185;0.811283;2.007902;5.320698;1.531148;0.757910;0.0000;
;2116.80; 0.526925;2.819782;0.805946;2.013836;5.315372;1.519231;0.759228;0.0000;
;2138.40; 0.526794;2.813955;0.801294;2.012661;5.310725;1.512267;0.759691;0.0000;
;2160.00; 0.526585;2.807593;0.795671;2.011922;5.296271;1.500962;0.759062;0.0000;
;2181.60; 0.525964;2.806798;0.792757;2.014041;5.285906;1.492960;0.758589;0.0000;
;2203.20; 0.526157;2.849750;0.825159;2.024591;5.367027;1.554049;0.762596;0.0000;
;2224.80; 0.526570;2.843881;0.826082;2.017798;5.379933;1.562748;0.763437;0.0000;
;2246.40; 0.526211;2.847054;0.824887;2.022167;5.370192;1.555925;0.762853;0.0000;
;2268.00; 0.526418;2.836815;0.819360;2.017455;5.351807;1.545768;0.761208;0.0000;
;2289.60; 0.526264;2.835239;0.816001;2.019238;5.339461;1.536734;0.760546;0.0000;
;2311.20; 0.525389;2.830208;0.813782;2.016426;5.351518;1.538745;0.762555;0.0000;
;2332.80; 0.525397;2.824536;0.809278;2.015258;5.322072;1.524865;0.759442;0.0000;
;2354.40; 0.525639;2.816387;0.802644;2.013744;5.334463;1.520271;0.762838;0.0000;
;2376.00; 0.525544;2.816711;0.798713;2.017998;5.330504;1.511530;0.763795;0.0000;
;2397.60; 0.525310;2.837364;0.813620;2.023744;5.377027;1.541874;0.767031;0.0000;
;2419.20; 0.526374;2.833159;0.809791;2.023368;5.359020;1.531749;0.765454;0.0000;
;2440.80; 0.526329;2.837267;0.811216;2.026052;5.367914;1.534764;0.766630;0.0000;
;2462.40; 0.525600;2.842648;0.814651;2.027997;5.358986;1.535788;0.764640;0.0000;
;2484.00; 0.526810;2.837263;0.813001;2.024262;5.364682;1.537218;0.765493;0.0000;
;2505.60; 0.525855;2.828679;0.806254;2.022425;5.360301;1.527838;0.766493;0.0000;
;2527.20; 0.525905;2.818789;0.799608;2.019182;5.335156;1.513427;0.764346;0.0000;
;2548.80; 0.525759;2.817888;0.797569;2.020319;5.333900;1.509696;0.764841;0.0000;
;2570.40; 0.525730;2.810213;0.791378;2.018835;5.327414;1.500241;0.765435;0.0000;
;2592.00; 0.526702;2.806840;0.786613;2.020227;5.312091;1.488706;0.764677;0.0000;
;2613.60; 0.527090;2.797038;0.781116;2.015922;5.289792;1.477255;0.762507;0.0000;
;2635.20; 0.527426;2.788804;0.775294;2.013511;5.265126;1.463716;0.760282;0.0000;
;2656.80; 0.526820;2.790124;0.775206;2.014918;5.267263;1.463452;0.760762;0.0000;
;2678.40; 0.527611;2.785047;0.770620;2.014427;5.260351;1.455534;0.760963;0.0000;
;2700.00; 0.527898;2.780013;0.765381;2.014631;5.243623;1.443652;0.759994;0.0000;
;2721.60; 0.527905;2.792360;0.772094;2.020266;5.243979;1.449972;0.758802;0.0000;
;2743.20; 0.528721;2.795066;0.773174;2.021892;5.264810;1.456358;0.761690;0.0000;
;2764.80; 0.529086;2.790565;0.770247;2.020318;5.249218;1.448881;0.760067;0.0000;
;2786.40; 0.528786;2.784071;0.765198;2.018873;5.244997;1.441580;0.760683;0.0000;
;2808.00; 0.528464;2.777450;0.760649;2.016802;5.211608;1.427281;0.756865;0.0000;
;2829.60; 0.528368;2.781459;0.761710;2.019750;5.248679;1.437364;0.762263;0.0000;
;2851.20; 0.528826;2.773820;0.757387;2.016433;5.221150;1.425626;0.759105;0.0000;
;2872.80; 0.529601;2.767774;0.753752;2.014022;5.208538;1.418450;0.758018;0.0000;
;2894.40; 0.529693;2.763054;0.749854;2.013200;5.203440;1.412140;0.758260;0.0000;
;2916.00; 0.529302;2.755159;0.744168;2.010991;5.180455;1.399239;0.756243;0.0000;
;2937.60; 0.529141;2.750164;0.740116;2.010048;5.173871;1.392377;0.756299;0.0000;
;2959.20; 0.528928;2.746466;0.737421;2.009045;5.174886;1.389447;0.757088;0.0000;
;2980.80; 0.529620;2.743351;0.733242;2.010109;5.166098;1.380793;0.757061;0.0000;
;3002.40; 0.529981;2.740355;0.729539;2.010816;5.152046;1.371582;0.756093;0.0000;
;3024.00; 0.529750;2.738564;0.727908;2.010656;5.154594;1.370086;0.756902;0.0000;
;3045.60; 0.530016;2.738486;0.725194;2.013292;5.150650;1.363973;0.757335;0.0000;
;3067.20; 0.528911;2.748481;0.736048;2.012433;5.176553;1.386290;0.758053;0.0000;
;3088.80; 0.528524;2.742376;0.731478;2.010898;5.167693;1.378387;0.757861;0.0000;
;3110.40; 0.528940;2.741503;0.728153;2.013350;5.164177;1.371624;0.758511;0.0000;
;3132.00; 0.528992;2.737878;0.725915;2.011964;5.160574;1.368263;0.758462;0.0000;
;3153.60; 0.529679;2.732880;0.722112;2.010768;5.131987;1.356030;0.755191;0.0000;
;3175.20; 0.530017;2.730011;0.719898;2.010113;5.136510;1.354486;0.756405;0.0000;
;3196.80; 0.529807;2.724269;0.715885;2.008384;5.126605;1.347173;0.755886;0.0000;
;3218.40; 0.529671;2.718465;0.712460;2.006005;5.115643;1.340716;0.754985;0.0000;
;3240.00; 0.529212;2.721450;0.712720;2.008730;5.110253;1.338324;0.754386;0.0000;
;3261.60; 0.529804;2.730198;0.718835;2.011363;5.136507;1.352393;0.756823;0.0000;
;3283.20; 0.530046;2.732545;0.722264;2.010281;5.147215;1.360508;0.757341;0.0000;
;3304.80; 0.529266;2.727905;0.720944;2.006961;5.140184;1.358473;0.756342;0.0000;
;3326.40; 0.529346;2.727277;0.719113;2.008164;5.129286;1.352461;0.755365;0.0000;
;3348.00; 0.529677;2.732821;0.719860;2.012961;5.133224;1.352156;0.756214;0.0000;
;3369.60; 0.528893;2.753945;0.742160;2.011785;5.184475;1.397163;0.757462;0.0000;
;3391.20; 0.528857;2.751989;0.739987;2.012001;5.184605;1.394098;0.758101;0.0000;
;3412.80; 0.528896;2.749956;0.737424;2.012532;5.185449;1.390523;0.758985;0.0000;
;3434.40; 0.528735;2.747642;0.734922;2.012720;5.178246;1.385044;0.758640;0.0000;
;3456.00; 0.528740;2.742038;0.730444;2.011593;5.172129;1.377790;0.758868;0.0000;
;3477.60; 0.528067;2.736006;0.727235;2.008771;5.166675;1.373311;0.758673;0.0000;
;3499.20; 0.527292;2.738198;0.729810;2.008388;5.174273;1.379095;0.759036;0.0000;
;3520.80; 0.528029;2.731937;0.726416;2.005521;5.153679;1.370352;0.756666;0.0000;
;3542.40; 0.527835;2.731117;0.725742;2.005375;5.161906;1.371678;0.758046;0.0000;
;3564.00; 0.527658;2.736154;0.729791;2.006363;5.168752;1.378617;0.758027;0.0000;
;3585.60; 0.527403;2.742033;0.735200;2.006833;5.176702;1.387989;0.757743;0.0000;
;3607.20; 0.527019;2.741347;0.734308;2.007040;5.185563;1.389025;0.759308;0.0000;
;3628.80; 0.527054;2.735816;0.731006;2.004810;5.176763;1.383223;0.758708;0.0000;
;3650.40; 0.527789;2.731996;0.728878;2.003118;5.154239;1.375115;0.755825;0.0000;
;3672.00; 0.528336;2.728028;0.726315;2.001713;5.138500;1.368084;0.754083;0.0000;
;3693.60; 0.527971;2.723090;0.723585;1.999505;5.150007;1.368471;0.756307;0.0000;
;3715.20; 0.527963;2.722359;0.723361;1.998997;5.139261;1.365560;0.754740;0.0000;
;3736.80; 0.528164;2.717634;0.719691;1.997943;5.113739;1.354234;0.751901;0.0000;
;3758.40; 0.528805;2.715418;0.716681;1.998737;5.119530;1.351199;0.753666;0.0000;
;3780.00; 0.529289;2.713889;0.715126;1.998763;5.100809;1.344094;0.751343;0.0000;
;3801.60; 0.529656;2.710090;0.711429;1.998661;5.102973;1.339587;0.752677;0.0000;
;3823.20; 0.529057;2.715663;0.715525;2.000138;5.108501;1.345992;0.752502;0.0000;
;3844.80; 0.529068;2.717535;0.717443;2.000092;5.123377;1.352598;0.754156;0.0000;
;3866.40; 0.529120;2.714756;0.714693;2.000063;5.114552;1.346469;0.753617;0.0000;
;3888.00; 0.529404;2.716585;0.715986;2.000599;5.119185;1.349218;0.753993;0.0000;
;3909.60; 0.528843;2.714851;0.715680;1.999171;5.113308;1.347953;0.753071;0.0000;
;3931.20; 0.528945;2.731318;0.727525;2.003793;5.135419;1.367892;0.753506;0.0000;
;3952.80; 0.528795;2.748894;0.744738;2.004155;5.183215;1.404252;0.755793;0.0000;
;3974.40; 0.529268;2.746165;0.742001;2.004164;5.165025;1.395566;0.753892;0.0000;
;3996.00; 0.529245;2.751391;0.747256;2.004136;5.178498;1.406438;0.754412;0.0000;
;4017.60; 0.529002;2.750407;0.746407;2.004000;5.183604;1.406730;0.755375;0.0000;
;4039.20; 0.529117;2.748352;0.744887;2.003465;5.181698;1.404397;0.755460;0.0000;
;4060.80; 0.528747;2.744369;0.741401;2.002968;5.179224;1.399186;0.756008;0.0000;
;4082.40; 0.529557;2.742623;0.739121;2.003502;5.169869;1.393251;0.755324;0.0000;
;4104.00; 0.528308;2.749462;0.746976;2.002486;5.188597;1.409643;0.755791;0.0000;
;4125.60; 0.528129;2.751597;0.748042;2.003555;5.199002;1.413387;0.757123;0.0000;
;4147.20; 0.528545;2.750669;0.746902;2.003767;5.189976;1.409259;0.756143;0.0000;
;4168.80; 0.528563;2.748742;0.744433;2.004310;5.187924;1.405028;0.756579;0.0000;
;4190.40; 0.527748;2.750775;0.746360;2.004416;5.192456;1.408853;0.756720;0.0000;
;4212.00; 0.527811;2.751432;0.745478;2.005954;5.199234;1.408690;0.758109;0.0000;
;4233.60; 0.526756;2.745983;0.742034;2.003949;5.194353;1.403646;0.758142;0.0000;
;4255.20; 0.526419;2.745729;0.740382;2.005347;5.196324;1.401182;0.759028;0.0000;
;4276.80; 0.526576;2.745858;0.740853;2.005006;5.197693;1.402375;0.759063;0.0000;
;4298.40; 0.526177;2.747074;0.741236;2.005839;5.200776;1.403312;0.759493;0.0000;
;4320.00; 0.526044;2.742686;0.737983;2.004702;5.196494;1.398238;0.759651;0.0000;
;4341.60; 0.526274;2.738798;0.735795;2.003003;5.192185;1.394913;0.759454;0.0000;
;4363.20; 0.526001;2.735677;0.733447;2.002230;5.189717;1.391385;0.759666;0.0000;
;4384.80; 0.526071;2.729642;0.729994;1.999648;5.180559;1.385448;0.759022;0.0000;
;4406.40; 0.525902;2.725968;0.726925;1.999043;5.170569;1.378819;0.758350;0.0000;
;4428.00; 0.525563;2.724248;0.724571;1.999677;5.170236;1.375133;0.759021;0.0000;
;4449.60; 0.526077;2.724360;0.723957;2.000403;5.168015;1.373320;0.758939;0.0000;
;4471.20; 0.526319;2.723048;0.722345;2.000703;5.159481;1.368660;0.758164;0.0000;
;4492.80; 0.527343;2.721920;0.720886;2.001033;5.146688;1.363074;0.756723;0.0000;
;4514.40; 0.526834;2.716418;0.717430;1.998989;5.149762;1.360097;0.757933;0.0000;
;4536.00; 0.526828;2.718435;0.717465;2.000970;5.145684;1.358079;0.757521;0.0000;
;4557.60; 0.526490;2.728718;0.723915;2.004803;5.169550;1.371456;0.759619;0.0000;
;4579.20; 0.526866;2.730034;0.725584;2.004450;5.172684;1.374788;0.759579;0.0000;
;4600.80; 0.527349;2.729518;0.723118;2.006400;5.156293;1.366031;0.758052;0.0000;
;4622.40; 0.527361;2.728750;0.721940;2.006810;5.158452;1.364762;0.758738;0.0000;
;4644.00; 0.526703;2.731771;0.726702;2.005069;5.179032;1.377719;0.760263;0.0000;
;4665.60; 0.526342;2.728367;0.724701;2.003666;5.167925;1.372689;0.759047;0.0000;
;4687.20; 0.526484;2.725037;0.722235;2.002801;5.161476;1.367982;0.758699;0.0000;
;4708.80; 0.526858;2.722423;0.719547;2.002876;5.152501;1.361827;0.758135;0.0000;
;4730.40; 0.527553;2.720647;0.717587;2.003060;5.150934;1.358590;0.758469;0.0000;
;4752.00; 0.527341;2.719465;0.715293;2.004172;5.137829;1.351388;0.757288;0.0000;
;4773.60; 0.528053;2.716863;0.713032;2.003831;5.134595;1.347558;0.757407;0.0000;
;4795.20; 0.527971;2.716518;0.712211;2.004307;5.135964;1.346536;0.757885;0.0000;
;4816.80; 0.527682;2.712061;0.709713;2.002348;5.120974;1.340096;0.756176;0.0000;
;4838.40; 0.528415;2.711720;0.707927;2.003792;5.120356;1.336731;0.756725;0.0000;
;4860.00; 0.528521;2.713507;0.708513;2.004994;5.121475;1.337249;0.756845;0.0000;
;4881.60; 0.528924;2.711758;0.706333;2.005425;5.116471;1.332691;0.756756;0.0000;
;4903.20; 0.528696;2.712466;0.706526;2.005940;5.123539;1.334546;0.757799;0.0000;
;4924.80; 0.528643;2.716880;0.708216;2.008664;5.129464;1.337111;0.758471;0.0000;
;4946.40; 0.529344;2.713965;0.706329;2.007636;5.121694;1.332958;0.757747;0.0000;
;4968.00; 0.529287;2.712253;0.703998;2.008255;5.109733;1.326293;0.756688;0.0000;
;4989.60; 0.529396;2.708461;0.701336;2.007125;5.106432;1.322272;0.756832;0.0000;
;5011.20; 0.529357;2.706039;0.699671;2.006369;5.106298;1.320279;0.757204;0.0000;
;5032.80; 0.529872;2.701453;0.697341;2.004113;5.087616;1.313293;0.754864;0.0000;
;5054.40; 0.530336;2.699396;0.695034;2.004362;5.080873;1.308211;0.754532;0.0000;
;5076.00; 0.529401;2.719262;0.713578;2.005684;5.123390;1.344459;0.755786;0.0000;
;5097.60; 0.528957;2.728461;0.723311;2.005149;5.148302;1.364808;0.756699;0.0000;
;5119.20; 0.529844;2.726905;0.721516;2.005389;5.134724;1.358605;0.755224;0.0000;
;5140.80; 0.529595;2.725715;0.720981;2.004735;5.131039;1.357214;0.754765;0.0000;
;5162.40; 0.529585;2.721963;0.718239;2.003724;5.124418;1.352170;0.754450;0.0000;
;5184.00; 0.529446;2.718277;0.715665;2.002612;5.122106;1.348542;0.754713;0.0000;
;5205.60; 0.528931;2.728037;0.722729;2.005308;5.142835;1.362473;0.756072;0.0000;
;5227.20; 0.528232;2.748100;0.742020;2.006080;5.188624;1.400991;0.757527;0.0000;
;5248.80; 0.528402;2.754395;0.749429;2.004966;5.198645;1.414473;0.756835;0.0000;
;5270.40; 0.528358;2.752179;0.746793;2.005386;5.190690;1.408473;0.756443;0.0000;
;5292.00; 0.528449;2.750678;0.745119;2.005558;5.187705;1.405275;0.756486;0.0000;
;5313.60; 0.528707;2.747214;0.742509;2.004705;5.179003;1.399766;0.755848;0.0000;
;5335.20; 0.528499;2.740078;0.739624;2.000454;5.170090;1.395552;0.754908;0.0000;
;5356.80; 0.528460;2.737089;0.737446;1.999644;5.167799;1.392344;0.755091;0.0000;
;5378.40; 0.528688;2.733979;0.734897;1.999082;5.157107;1.386236;0.754174;0.0000;
;5400.00; 0.529228;2.735140;0.734425;2.000715;5.151526;1.383260;0.753653;0.0000;
;5421.60; 0.529638;2.731761;0.732148;1.999612;5.150717;1.380461;0.754051;0.0000;
;5443.20; 0.529609;2.728642;0.729548;1.999094;5.140658;1.374441;0.753243;0.0000;
;5464.80; 0.529226;2.725367;0.727058;1.998309;5.138187;1.370737;0.753490;0.0000;
;5486.40; 0.528773;2.736218;0.735456;2.000762;5.158923;1.386644;0.754456;0.0000;
;5508.00; 0.528318;2.744994;0.744019;2.000975;5.175159;1.402706;0.754491;0.0000;
;5529.60; 0.528151;2.744629;0.744680;1.999949;5.180885;1.405691;0.755039;0.0000;
;5551.20; 0.528280;2.744809;0.743381;2.001428;5.188675;1.405256;0.756684;0.0000;
;5572.80; 0.528113;2.748574;0.745774;2.002800;5.192601;1.408915;0.756737;0.0000;
;5594.40; 0.527895;2.750092;0.747436;2.002655;5.195352;1.412024;0.756666;0.0000;
;5616.00; 0.527752;2.749516;0.747147;2.002369;5.199586;1.412924;0.757333;0.0000;
;5637.60; 0.527493;2.748965;0.747111;2.001854;5.197681;1.412621;0.757012;0.0000;
;5659.20; 0.527474;2.748248;0.745454;2.002794;5.197711;1.409863;0.757570;0.0000;
;5680.80; 0.527197;2.742942;0.742505;2.000436;5.188846;1.404604;0.756848;0.0000;
;5702.40; 0.527036;2.743743;0.742108;2.001635;5.193216;1.404624;0.757718;0.0000;
;5724.00; 0.527644;2.742402;0.740608;2.001794;5.191779;1.402082;0.757939;0.0000;
;5745.60; 0.527841;2.743184;0.740769;2.002415;5.186787;1.400639;0.757230;0.0000;
;5767.20; 0.527901;2.742405;0.739126;2.003280;5.185416;1.397559;0.757571;0.0000;
;5788.80; 0.527998;2.739270;0.736739;2.002531;5.178967;1.392907;0.757212;0.0000;
;5810.40; 0.528924;2.737936;0.735264;2.002672;5.170967;1.388646;0.756464;0.0000;
;5832.00; 0.529117;2.734458;0.733129;2.001330;5.158778;1.383106;0.755134;0.0000;
;5853.60; 0.529008;2.730551;0.730432;2.000118;5.148424;1.377222;0.754240;0.0000;
;5875.20; 0.529304;2.729098;0.728936;2.000163;5.146453;1.374606;0.754369;0.0000;
;5896.80; 0.528772;2.721693;0.725555;1.996139;5.135414;1.369009;0.753281;0.0000;
;5918.40; 0.528536;2.718799;0.723228;1.995571;5.133381;1.365531;0.753570;0.0000;
;5940.00; 0.528954;2.715422;0.721092;1.994330;5.128989;1.362025;0.753393;0.0000;
;5961.60; 0.529072;2.712912;0.718612;1.994300;5.120560;1.356363;0.752839;0.0000;
;5983.20; 0.528821;2.722143;0.726290;1.995853;5.136001;1.370327;0.753135;0.0000;
;6004.80; 0.528944;2.725192;0.727111;1.998080;5.142772;1.372149;0.754125;0.0000;
;6026.40; 0.529044;2.728445;0.729252;1.999193;5.149294;1.376291;0.754601;0.0000;
;6048.00; 0.528754;2.737549;0.737343;2.000206;5.161662;1.390263;0.754280;0.0000;
;6069.60; 0.528562;2.735153;0.735395;1.999758;5.164103;1.388462;0.755128;0.0000;
;6091.20; 0.528747;2.735950;0.735153;2.000797;5.167861;1.388611;0.755850;0.0000;
;6112.80; 0.528836;2.736188;0.734780;2.001409;5.165526;1.387157;0.755674;0.0000;
;6134.40; 0.528867;2.738372;0.735846;2.002526;5.169247;1.389062;0.756037;0.0000;
;6156.00; 0.528502;2.738934;0.735962;2.002971;5.175976;1.390805;0.757034;0.0000;
;6177.60; 0.528126;2.736019;0.733390;2.002629;5.171280;1.386162;0.757024;0.0000;
;6199.20; 0.528550;2.737656;0.733688;2.003969;5.166740;1.384678;0.756412;0.0000;
;6220.80; 0.528976;2.735191;0.731691;2.003500;5.160331;1.380440;0.755978;0.0000;
;6242.40; 0.528777;2.735999;0.731587;2.004412;5.163781;1.380759;0.756604;0.0000;
;6264.00; 0.529237;2.734225;0.729830;2.004395;5.158048;1.376806;0.756248;0.0000;
